Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-03-21,8929.2802734375,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,-649.349609375,-173.07609307164506,8592.294921875,9475.38046875,9517.91482421875,8790.913545267314,9164.684299641694,9927.45248848083
2018-03-22,8728.4697265625,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,-476.650390625,-269.08665757314253,8544.6298828125,9357.483935546876,9488.0622265625,8779.560123684621,9123.140054586533,9880.433556640897
2018-03-23,8879.6201171875,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,-315.2294921875,-424.67670391538,8513.10693359375,9226.979931640624,9482.243828125,8797.752849776054,9099.94767959615,9841.18597077998
2018-03-24,8668.1201171875,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,398.310546875,-982.7783782183196,8552.93798828125,9084.75595703125,9478.99123046875,8774.18326203268,9058.821245081039,9795.183388286157
2018-03-25,8495.7802734375,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,194.919921875,-113.78226575929037,8572.42998046875,8930.87998046875,9465.4086328125,8723.564536833555,9005.198295400702,9744.226403390132
2018-03-26,8209.400390625,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,-128.94921875,-123.73871757728634,8559.53505859375,8802.35498046875,9464.0564453125,8630.080146613818,8929.408018755397,9684.037147987578
2018-03-27,7833.0400390625,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,-83.83984375,-90.47453088685279,8551.15107421875,8695.728466796874,9481.611845703124,8485.163763422668,8824.992020689408,9611.449026068947
2018-03-28,7954.47998046875,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,-269.19970703125,-429.24318088557493,8524.231103515625,8623.701977539062,9485.6214453125,8388.675802885591,8742.086112096964,9546.469847810116
2018-03-29,7165.7001953125,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,-1464.9501953125,-116.50162077900626,8377.736083984375,8515.109497070312,9476.509453125,8166.316601508665,8591.954120022254,9453.106332025896
2018-03-30,6890.52001953125,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,-2022.94970703125,-88.75289824646606,8175.44111328125,8416.335498046876,9449.008056640625,7934.35358660368,8429.912777118348,9352.612751143753
2018-03-31,6973.52978515625,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,-1955.75048828125,-145.01514248846138,7979.866064453125,8286.080493164063,9413.73904296875,7759.658349976874,8291.20963502672,9259.315379928557
2018-04-01,6844.22998046875,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,-1884.23974609375,-76.92927681122842,7791.44208984375,8168.035986328125,9378.185634765625,7593.216828248123,8153.402048878342,9164.606148577193
2018-04-02,7083.7998046875,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,-1795.8203125,-57.78190943670194,7611.86005859375,8062.48349609375,9357.2622265625,7500.5955512371,8051.535168479214,9083.005899797206
2018-04-03,7456.10986328125,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,-1212.01025390625,-67.47067434187932,7490.659033203125,8021.798510742187,9327.853017578125,7492.507244336036,7994.8279965555985,9019.206055227953
2018-04-04,6853.83984375,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,-1641.9404296875,-46.61564681065906,7326.464990234375,7949.447485351562,9292.963623046875,7376.385898774938,7886.16245819316,8934.289733209209
2018-04-05,6811.47021484375,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,-1397.93017578125,-50.468452107289465,7186.67197265625,7873.103515625,9239.3004296875,7273.673956241994,7783.810815969407,8851.041908959583
2018-04-06,6636.31982421875,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,-1196.72021484375,-36.3896707187352,7066.999951171875,7809.075512695313,9168.698818359375,7157.791386783222,7674.525959612201,8764.19006249916
2018-04-07,6911.08984375,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,-1043.39013671875,-62.09907853439225,6962.6609375,7743.446020507812,9102.242607421875,7112.9365607771815,7601.817758101515,8691.519465685467
2018-04-08,7023.52001953125,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,-142.18017578125,-81.74708119457853,6948.442919921875,7663.089501953125,9020.45900390625,7096.679007823375,7546.741782999585,8626.107722699027
2018-04-09,6770.72998046875,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,-119.7900390625,-83.65569880773029,6936.463916015625,7555.9525146484375,8944.837607421876,7037.415548304352,7472.835897044267,8553.347811239017
2018-04-10,6834.759765625,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,-138.77001953125,-126.97431813890879,6922.5869140625,7451.226489257812,8857.026806640624,7000.569042362651,7412.066741671003,8485.952201607095
2018-04-11,6968.31982421875,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,124.08984375,-129.76388058164358,6934.9958984375,7363.218994140625,8768.31919921875,6994.705548154669,7369.805130485074,8426.437206415396
2018-04-12,7889.25,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,805.4501953125,304.14075838658954,7015.54091796875,7313.70048828125,8712.29619140625,7157.349993944728,7419.276070438877,8405.37104145793
2018-04-13,7895.9599609375,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,439.85009765625,219.5377101422389,7059.525927734375,7275.09248046875,8670.115390625,7291.642715216141,7464.67453620065,8385.39413633948
2018-04-14,7986.240234375,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,1132.400390625,218.67951829071018,7172.765966796875,7249.615478515625,8623.818203125,7417.933173245025,7514.347459836303,8369.741042144795
